tweet,label,score
"The @NarendraModi / @pmoIndia may be aware that once #matter was taken to the #Courts against them / #IndianRailways,  Inappropriacy of them to talk / discuss with me / 97..88 over Phone from Tiruchirappalli/Trichy (+914312418341) as  for 20+ minutes at aT17:00 followed by Obj'bl",complaint,0.965376914
"These will

âž¡ï¸ Turn glass from transparent to opaque state by click of a switch

 âž¡ï¸ Cut UV radiation

 âž¡ï¸ Act as privacy glass 

#India #indianrailways #safety",complaint,0.917615592
"IRCTC To Resume Lucknow-Delhi And Mumbai-Ahmedabad Tejas Express Trains From 14 February

 #IndianRailways #IRCTC #LucknowDelhi #MumbaiAhmedabad #TejasExpress #TrainResume

https://t.co/qYCM2johHc https://t.co/GdRd8ogZQX",complaint,0.803827107
"https://t.co/ucvGbJpj0k IRCTC to resume Tejas trains from February 14, 2021.

#IRCTC #IndianRailways #indianrailway #railways #railway #trains #SpecialTrains #travel #travelling #travelgram #travelgoals #Traveller #Travelers #Tejas #Trainman #COVID19 #COVIDãƒ¼19 https://t.co/0dcUTDKm9n",complaint,0.844762266
"#RailNews: Indian Railways has decided to resume 2 trains from Jan 10 for Kumbh 2021:
ðŸš‚Prayagraj Sangam-Haridwar Express Special
ðŸš‚Janata Express 
#IndianRailways #railmitra #trainapp #travelapp #railmitraaindia https://t.co/qL7O4aT1mN",complaint,0.930120885
"#IndianRailways #piyushgoyal 
Last night at 11 am,my younger bro turned out to take the exam for the railway from MZP to CNB.Train 02871is still ahead of Prayagraj.will not be able to perform the exam now. Some opportunities in unemployment are likewise being taken but ruined.",complaint,0.97167027
"Dibrugarh - Lalgarh &amp; Dibrugarh - Amritsar Trains to resume from 1st Feb 2021.
#IndianRailways
@RailwaySeva 
@RailNf https://t.co/JMzqpCc7Ov",complaint,0.921672225
#IndianRailways #piyushgoyal Itravelling in 02926 B3 67 from New Delhi to Mumbai. Train left from New Delhi one of the wheel is malfunctioning and making tremendous noise. It is causing huge inconvenience. Why such coaches are added?  a huge risk of accident too. Pls look into.,complaint,0.988307834
@PiyushGoyal a man died of probably heart failure in train no.02621 ystrday all he cud get from #IndianRailways ws assurance for medical help at the nxt station bt unfortunately he ws not lucky enough to survive dat long..can't we afford a medical practitioner in train 4 emrgncy,complaint,0.983672261
"#IndianRailways
@PiyushGoyalOffc @RailMinIndia
@WesternRly @Gmwrly
@bmshq
Western Railway to start all suburban services in Mumbai from Jan 29 
Currently, the Western Railway operates 1,201 train services carrying approximately nine lakh passengers daily.
https://t.co/cKR4epSQQx",complaint,0.957926035
"#IndianRailways to resume more suburban train services in #Mumbai from January 29; details here
https://t.co/3TxbDI2ryj",complaint,0.772260904
"Lots of credit &amp; respect to @RailMinIndia &amp; @PiyushGoyal for raising the bar of expectations from Railway passengers. Same problem some 8-10 yrs ago would've been let go by the passengers without any complaint.
#IndianRailways
@WesternRly",complaint,0.838764906
"Missed train from Delhi, get full ticket refund: Northern Railway | via 

#Railways #IndianRailways #TicketRefund #FarmersProstest https://t.co/rNSX63fvbo",complaint,0.835546851
"Missed train from Delhi, get full ticket refund: Northern Railway | via @IndiaTVNews 
#Railways #IndianRailways #TicketRefund #FarmersProstest 
https://t.co/LWTfkUqAr3",complaint,0.86969614
"Missed Train From Delhi Due To Chaotic Clashes? Indian Railways To Give Full Refund; Check Details

#IndianRailways #KisanTractorRally #TractorRally 
https://t.co/H6YtsGrccw",complaint,0.972459555
"#IRCTC #IndianRailways 
I have booked a ticket in Kalindi exp from FGR to DLI but unfortunately i forgot to change my boarding station from FGR to MNQ. Please help me in this case as charting done now and i am not able to change it.
PNR - 2762691566
Thanks",complaint,0.99221319
"#NewsAlert | Those passengers who missed their trains from any Delhi area stations today, because of agitation, can apply for full refund.

#Delhi #IndianRailways #FarmersProtest https://t.co/LF9kBIAe3X",complaint,0.936191201
"Passengers can apply for full refund of all trains departing from all stations of Delhi area up to 9 PM today through TDR &amp; e-TDR for e-tickets.
#IndianRailways 
#FarmersProstests 
#FarmersProtest 

https://t.co/BUcWJnkYKp",complaint,0.975955725
"Passenger's kindly note,
As per Southern Railway notification Train no 06021 MGR Chennai Central -Mysuru express Special will run with effect from 29/01/2021 &amp; Train no 06022 Mysuru-MGR Chennai Central Express Special will run with effect from 30/01/2021 
#IndianRailways",complaint,0.816167533
"PNR-2414393014
Trn:04521
Dt:26-01-21
Frm DLI to SRE
Cls:CC
P1-C1,34
I have started boarding from old Delhi Railway Station . In this COVID 19 , There is no clean service from Railway .
#indianrailway #IndianRailways https://t.co/jgNQI72PVg",complaint,0.989026845
"IRCTC to resume E-Catering service from next month

#Irctc #Ecateringservice #IndianRailways #Catering #Passengers #Traveling #Specialtrains #COVID19 #Coronavirus

Read More: https://t.co/R9Y16F6rue",complaint,0.953413665
"@PiyushGoyal Dear @PiyushGoyal g, 
Yesterday I travelled in Train from Tirupati to Bangalore, I am very happy after seeing the facilities in train. 

I must say you are doing a great job for #IndianRailways in building Nation. 
 
#JaiHind",complaint,0.505651534
@IRCTCofficial @RailwaySeva @PiyushGoyal @PiyushGoyalOffc My train was canceled &amp; I paid â‚¹1569 for 2 tickets but got an SMS from #IRCTC that Iâ€™ll be refunded only â‚¹1460 only. Why arenâ€™t refunding the whole money? Why are you looting people? #IndianRailways #India,complaint,0.993967652
"#IndianRailways #IRCTC #GovtofIndia #PMOIndia
Indian Railways is doing Robbery from Indian Consumer using name of waitlist cancellation charges .I am against of cancellation charges for waiting list.",complaint,0.934743941
"The Indian Railways started a special train from Delhi to Mau on a proposal from former IAS officer Arvind Kumar Sharma, who took voluntary retirement &amp; was recently elected to the UP Legislative Council.

#ArvindKumarSharma #Delhi #Mau #indianRailways 

https://t.co/EzD4hbCfVd",complaint,0.880839586
"Longest hauling !
à²‡à²¤à³à²¤à³€à²šà³†à²—à³† à²†à²—à³à²¨à³‡à²¯ à²®à²§à³à²¯ à²°à³ˆà²²à³à²µà³†à²¯à³ 3.5 à²•à²¿.à²®à³€. à²‰à²¦à³à²¦à²¦ 295 à²µà³à²¯à²¾à²—à²¨à³ à²—à²³à²¿à²‚à²¦ à²•à³‚à²¡à²¿à²¦ à²—à³‚à²¡à³à²¸à³ à²°à³ˆà²²à³, à²µà²¾à²¸à³à²•à²¿à²¯à²¨à³à²¨à³ à²­à²¿à²²à²¾à²¯à³ à²¨à²¿à²‚à²¦ à²•à³‹à²°à³à²¬à²¾à²µà²°à³†à²—à³† à²šà²²à²¾à²¯à²¿à²¸à²¿à²¤à³.
Recently, @secrail hauled 3.5 km freight  train ,Vasuki, towing 295 wagons from Bhilai to Korba.

#IndianRailways #freight https://t.co/0EKiVZJeUR",complaint,0.95174253
"Fact Check: Indian Railways To Resume Normal Train Services From 01 February?

#FactCheck #IndianRailways #PIBFactCheck #Railways #TrainService

https://t.co/P9FEXOXhAV https://t.co/91ASiVM4ZL",complaint,0.890770853
@htTweets GOI has to fund #airindia/#BSNL/#PSB/#Discom/#indianrailways/#indiapost where will money come from?? ppl have to cough up money to govt..else trade unions will block #delhi &amp; GOI will look helpless..#covidcess..coming soon..,complaint,0.988954544
@jigneshmevani80 Lalu became from a peon to a billionaire after looting #Bihar and #IndianRailways ...He is just another crook who looted and brainwashed poor in the name of #SocialJustice ...let lalu rot in jail...,complaint,0.955735266
"Statutory annual inspection conducted by @GMSWR from Talguppa to Birur.

@TOIIndiaNews 

#India #indianrailways #karnataka #MorningNews #NewsUpdate https://t.co/eQAQQc6Vie",complaint,0.657022357
Shocking that @Central_Railway terminating all long distance trains at Kalyan without making any arrangements for people to reach Mumbai. Locals are also not operational. No answers or help from officials at the station @PiyushGoyal @rajtoday @RailMinIndia #IndianRailways,complaint,0.993319333
"Customer service redefined by #IndianRailways TTE Vijaykumar Pandya -Mumbai -Bhavnagar coach S7/33, assisted to get lost mobile phone from Bhavnagar to Mumbai in just 2days time. Gave updates for 2days to ensure we are aware of the updates.",complaint,0.667146683
"#Government of #India decided to celebrate #Netaji #SubhashChandraBose's birth anniversary as #ParakramDiwas every year. #IndianRailways on Tuesday renamed the Howrah-Kalka Mail as the â€˜Netaji Expressâ€™. #CampcoChocolate #Campco #Chocolate ""Celebrations begins from here"" https://t.co/8wArKZEF2b",complaint,0.60459739
"@RailMinIndia train no. :- 03214 , Ara - jhajha passenger memu 
I complain to railway enquiry at 139.
My railmadad reference number is 2021012300590.
Time :- 12:22 pm
But no response from Indian railway.
#COVID19 
#SwachhBharat #IndianRailways #NarendraModi https://t.co/XUCFrDZr4f",complaint,0.995523334
"Longest hauling !

Recently,@secrail hauled 3.5 km freight 
train ,Vasuki, towing 295 wagons from Bhilai to Korba.

#IndianRailways #freight #PhotoOfTheDay https://t.co/RF1IyeSKEH",complaint,0.910158694
"#IndianRailways to restart #ecateringservices for passengers from this date

#railways #railway  

https://t.co/STnbWdrUXH",complaint,0.98456955
"Longest hauling!
Recently, @secrail hauled 3.5 Km freight train, Vasuki, towing 295 wagons, from #Bhilai to #Korba

#PhotoOfTheDay #freight #railways #India #IndianRailways #Chhattisgarh https://t.co/WMKYdWy8G1",complaint,0.871500015
"Passenger's kindly note,the revised timings and stoppages of the following trains with effect from 25/01/2021

#IndianRailways #trainupdates #mysuru #Tirupati #talguppa #bangalore #passengers https://t.co/avlYl1rdSi",complaint,0.888574839
"Is this possible that you reach from delhi to kanpur in 9 hrs ?? 
Ans is yes you can if you opt indian railway @RailwaySeva , they can make every impossible to possible , #438km in 9hrs wow what a speed of #superfast #NewIndia 
#IndianRailways #railways #Budget2021",complaint,0.885715961
"Passengers, please  note revised timings of Train No. 06228 Talguppa (TLGP) - Mysuru (MYS) express special from 25th Jan Ex. TLGP

#SWRRLYTrainupdates #Karnataka #trainupdates #Timing #IndianRailways https://t.co/dbZvU91jrh",complaint,0.900766134
"#IndianRailways to restart e-catering services for passengers from the first week of February, 2021: @RailMinIndia https://t.co/MOa20ktwKN",complaint,0.823787093
Railways to resume e-catering services for passengers from the first week of February 2021: #IndianRailways https://t.co/xGFs7yY5s1,complaint,0.831408203
"IRCTC to resume e-catering services from next month
#IndianRailways #IRCTC #eCateringService #resume #COVID19 #pandemic #lockdowns
#Hygiene #Safe #food #reputedbrands #FoodOnTrack
@IRCTCofficial @eCateringIRCTC
@irctc__tourism @RailMinIndia
@PiyushGoyal
https://t.co/bqCMJTsozr",complaint,0.943982661
"Fact check: Claim that Railways will start all trains from Feb 1 is fake

@PIBFactCheck @RailMinIndia @PiyushGoyal 
#FactCheck #IndianRailways #PassengerTrains #LocalTrains 

READ| https://t.co/BjyU89eNEW https://t.co/CP09rCKLe6",complaint,0.948908448
"Indian Railways arm #IRCTC to resume E Caterig service from February. Read for complete details.
My report for @dna 
#IndianRailways @IRCTCofficial @IrctcPro @RailMinIndia",complaint,0.777775168
"Indian Railways: E-catering services to be resumed in trains from THIS month, details here, reports @sameerdixit16 

#IndianRailways #IRCTC @RailMinIndia 
https://t.co/9yaZRop9Ym",complaint,0.977962077
No safty in ac couches  in indian railway for women's too  ..thef stolen my handbag at 4 am in morning from abu raod 02789  .. so disappointing #PiyushGoyal  #NarendraModi #IndianRailways @narendramodi @PiyushGoyal  wake up everyone @smritiirani help us plz,complaint,0.99569428
"https://t.co/qDFZzOa2MQ

Chennai kevadiya inaugral train departing from MGR Chennai central railway station video link
#Myjourneys #kevadiya #StatueOfUnityByRail #chennaikevadiya #indianrailways",complaint,0.836072683
"#IRSDC has received 10 RFQs from corporate players for the #redevelopment of CSMT (Chhatrapati Shivaji Maharaj Terminus), #Mumbai

Read more at: https://t.co/S5QjyVkU9L

#IndianRailways #corporate

@RailMinIndia @PiyushGoyal @Central_Railway @YahooFinance @PiyushGoyalOffc",complaint,0.958105564
Also after being forced to cancel my booking I will not get a booking in days before and after also @PiyushGoyal is @indianrailway going to pay for my cab fare from #dombivli to #pune.  The sad thing is that #IndianRailways does not care about the passengers.,complaint,0.987988949
"To keep animals away from the railway tracks, the Jhansi Division is going to build three feet walls around four identified sections of the division, Dholpur-Jhansi, Jhansi-Bina, Jhansi-Agasod, a section under Delhi-Mumbai route.#jhansi #IndianRailways https://t.co/YNiCO3wisF",complaint,0.808742166
